dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1615053600,2021-03-06 18:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.52,10000,266.29,271.13,275.49,277.14,1019,,,44,8.23,300,12.35,,,,,75,803,Clouds,broken clouds,04d
1615057200,2021-03-06 19:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.84,10000,266.29,272.52,275.62,277.57,1019,,,43,5.7,320,10.8,,,,,100,804,Clouds,overcast clouds,04d
1615060800,2021-03-06 20:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.97,10000,266.66,271.71,276.02,277.57,1019,,,44,8.23,310,,,,,,100,804,Clouds,overcast clouds,04d
1615064400,2021-03-06 21:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.55,10000,266.83,271.72,275.25,277.14,1020,,,46,6.7,310,0,,,,,100,804,Clouds,overcast clouds,04d
1615068000,2021-03-06 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.02,10000,267.13,270.85,275.07,276.47,1020,,,49,7.2,310,,,,,,100,804,Clouds,overcast clouds,04d
1615071600,2021-03-06 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.8,10000,267.18,271.75,274.69,276.44,1021,,,50,4.63,310,,,,,,100,804,Clouds,overcast clouds,04n
1615075200,2021-03-07 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.69,10000,267.55,270.62,274.69,276.44,1022,,,52,6.7,320,0,,,,,100,804,Clouds,overcast clouds,04n
1615078800,2021-03-07 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.36,10000,267.27,270.92,274.66,275.89,1022,,,52,5.14,310,,,,,,100,804,Clouds,overcast clouds,04n
1615082400,2021-03-07 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.12,10000,267.3,271.21,274.14,275.89,1023,,,53,4.12,300,,,,,,100,804,Clouds,overcast clouds,04n
1615086000,2021-03-07 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,274.93,10000,267.14,271.33,274.14,275.43,1023,,,53,3.6,300,,,,,,100,804,Clouds,overcast clouds,04n
1615089600,2021-03-07 04:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,274.63,10000,267.11,270.61,273.73,275.23,1023,,,54,4.12,300,,,,,,100,804,Clouds,overcast clouds,04n
1615093200,2021-03-07 05:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,274.36,10000,267.51,270.27,273.57,274.79,1024,,,57,4.12,290,,,,,,100,804,Clouds,overcast clouds,04n
1615096800,2021-03-07 06:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,273.7,10000,266.96,270.68,272.07,274.93,1024,,,57,2.6,290,0,,,,,20,801,Clouds,few clouds,02n
1615100400,2021-03-07 07:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,272.68,10000,266.25,269.47,270.73,274.33,1024,,,58,2.6,340,0,,,,,0,800,Clear,sky is clear,01n
1615104000,2021-03-07 08:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,271.96,10000,265.76,269.18,269.07,274.12,1024,,,59,2.1,310,0,,,,,0,800,Clear,sky is clear,01n
1615107600,2021-03-07 09:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,270.8,10000,265.58,267.82,268.17,272.43,1025,,,64,2.1,270,0,,,,,0,800,Clear,sky is clear,01n
1615111200,2021-03-07 10:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,269.93,10000,265.43,266.81,268.55,271.11,1026,,,68,2.1,290,0,,,,,0,800,Clear,sky is clear,01n
1615114800,2021-03-07 11:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,269.3,10000,265.48,269.3,267.4,271.23,1026,,,72,1,290,0,,,,,0,800,Clear,sky is clear,01n
1615118400,2021-03-07 12:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,269.69,10000,265.7,269.69,267.4,271.97,1027,,,71,1,310,0,,,,,0,800,Clear,sky is clear,01d
1615122000,2021-03-07 13:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,273.32,10000,267.8,270.77,270.33,274.79,1027,,,63,2.1,330,0,,,,,0,800,Clear,sky is clear,01d
1615125600,2021-03-07 14:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,274.91,10000,265.98,270.95,272.84,275.33,1028,,,48,4.12,360,,,,,,0,800,Clear,sky is clear,01d
1615129200,2021-03-07 15:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.03,10000,266.15,272.33,273.96,276.85,1028,,,45,4.12,310,,,,,,20,801,Clouds,few clouds,02d
1615132800,2021-03-07 16:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.7,10000,266.95,274.72,274.87,278.01,1028,,,46,2.1,350,0,,,,,20,801,Clouds,few clouds,02d
1615136400,2021-03-07 17:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.35,10000,266.43,273.97,275.77,278.52,1027,,,42,4.1,300,0,,,,,0,800,Clear,sky is clear,01d
1615140000,2021-03-07 18:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.36,10000,265.79,275.84,276.27,279.63,1027,,,37,3.1,330,8.2,,,,,0,800,Clear,sky is clear,01d
1615143600,2021-03-07 19:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.06,10000,265.37,275.56,277.31,280.23,1026,,,34,5.14,300,7.2,,,,,0,800,Clear,sky is clear,01d
1615147200,2021-03-07 20:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.18,10000,265.13,276.5,277.67,280.49,1026,,,33,3.6,330,,,,,,0,800,Clear,sky is clear,01d
1615150800,2021-03-07 21:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.95,10000,264.59,275.66,277.95,279.63,1026,,,32,4.63,310,,,,,,0,800,Clear,sky is clear,01d
1615154400,2021-03-07 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.42,10000,263.82,274.12,277.29,279.28,1027,,,31,6.7,320,0,,,,,0,800,Clear,sky is clear,01d
1615158000,2021-03-07 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.08,10000,263.8,273.34,275.86,278.11,1027,,,34,4.63,330,,,,,,0,800,Clear,sky is clear,01d
1615161600,2021-03-08 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.58,10000,264.44,273.41,274.07,277,1028,,,40,2.1,330,0,,,,,0,800,Clear,sky is clear,01n
1615165200,2021-03-08 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,274.18,10000,264.64,271.78,271.88,276.34,1028,,,45,2.1,320,0,,,,,0,800,Clear,sky is clear,01n
1615168800,2021-03-08 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,273.5,10000,264.81,271.73,270.18,276.27,1029,,,48,1.54,330,,,,,,0,800,Clear,sky is clear,01n
1615172400,2021-03-08 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,272.74,10000,264.83,270.09,269.07,275.87,1029,,,51,2.1,310,0,,,,,0,800,Clear,sky is clear,01n
1615176000,2021-03-08 04:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,271.87,10000,264.87,268.02,268.51,275.57,1030,,,55,3.1,20,0,,,,,0,800,Clear,sky is clear,01n
1615179600,2021-03-08 05:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,271.53,10000,264.54,268.68,269.28,274.97,1030,,,55,2.1,350,0,,,,,0,800,Clear,sky is clear,01n
1615183200,2021-03-08 06:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,270.57,10000,264.62,268.38,267.44,273.51,1030,,,60,1.54,330,,,,,,0,800,Clear,sky is clear,01n
1615186800,2021-03-08 07:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,270.23,10000,264.85,268,268.17,272.91,1031,,,63,1.54,320,,,,,,0,800,Clear,sky is clear,01n
1615190400,2021-03-08 08:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,270.06,10000,264.87,266.96,267.84,272.31,1031,,,64,2.1,320,0,,,,,0,800,Clear,sky is clear,01n
1615194000,2021-03-08 09:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,269.32,10000,264.68,266.09,267.99,272.31,1031,,,67,2.1,330,0,,,,,0,800,Clear,sky is clear,01n
1615197600,2021-03-08 10:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,269.63,10000,264.8,266.46,267.14,271.9,1032,,,66,2.1,320,0,,,,,0,800,Clear,sky is clear,01n
1615201200,2021-03-08 11:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,269.33,10000,264.69,265.49,267.07,271.9,1032,,,67,2.6,320,0,,,,,0,800,Clear,sky is clear,01n
1615204800,2021-03-08 12:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,269.64,10000,264.64,265.86,267.14,272.67,1032,,,65,2.6,320,0,,,,,0,800,Clear,sky is clear,01d
1615208400,2021-03-08 13:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,272.21,10000,265.8,268.91,270.22,273.68,1033,,,58,2.6,20,0,,,,,0,800,Clear,sky is clear,01d
1615212000,2021-03-08 14:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,274.01,10000,265.23,270.6,271.88,275.34,1033,,,48,3.1,360,0,,,,,0,800,Clear,sky is clear,01d
1615215600,2021-03-08 15:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.17,10000,264.93,271.62,273.4,276.3,1033,,,43,3.6,340,,,,,,0,800,Clear,sky is clear,01d
1615219200,2021-03-08 16:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.12,10000,265.1,272.87,275.07,278.52,1032,,,38,5.7,330,0,,,,,0,800,Clear,sky is clear,01d
1615222800,2021-03-08 17:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.05,10000,264.57,274.04,276.18,279.2,1032,,,34,5.7,310,0,,,,,0,800,Clear,sky is clear,01d
1615226400,2021-03-08 18:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279,10000,264.63,275.99,277.29,280.31,1031,,,32,4.12,320,,,,,,0,800,Clear,sky is clear,01d
1615230000,2021-03-08 19:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,280.25,10000,264.49,277.05,278.4,281.34,1030,,,29,5.14,280,8.75,,,,,0,800,Clear,sky is clear,01d
1615233600,2021-03-08 20:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,280.9,10000,264.6,277.87,279.51,281.85,1029,,,28,5.14,320,,,,,,0,800,Clear,sky is clear,01d
1615237200,2021-03-08 21:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,281.36,10000,264.54,278.66,280.07,282.14,1029,,,27,4.63,310,,,,,,0,800,Clear,sky is clear,01d
1615240800,2021-03-08 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,281.13,10000,264.36,278.62,280.18,282.06,1030,,,27,4.1,320,0,,,,,0,800,Clear,sky is clear,01d
1615244400,2021-03-08 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.74,10000,264.85,278.28,278.51,280.89,1030,,,31,2.1,320,0,,,,,0,800,Clear,sky is clear,01d
1615248000,2021-03-09 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.94,10000,264.81,276.86,275.77,280.37,1030,,,35,1.5,190,0,,,,,0,800,Clear,sky is clear,01n
1615251600,2021-03-09 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.62,10000,265.56,274.15,275.22,279.14,1030,,,41,2.6,230,0,,,,,0,800,Clear,sky is clear,01n
1615255200,2021-03-09 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.08,10000,266.19,273.51,274.22,278.17,1030,,,45,2.6,210,0,,,,,0,800,Clear,sky is clear,01n
1615258800,2021-03-09 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.54,10000,266.05,274.05,274.22,278.12,1030,,,43,2.6,220,0,,,,,0,800,Clear,sky is clear,01n
1615262400,2021-03-09 04:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.41,10000,265.94,274.73,274.22,278.12,1030,,,43,1.79,253,3.58,,,,,0,800,Clear,sky is clear,01n
1615266000,2021-03-09 05:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.03,10000,266.15,274.3,274.22,277.68,1029,,,45,1.79,243,4.02,,,,,0,800,Clear,sky is clear,01n
1615269600,2021-03-09 06:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.4,10000,266.85,273.9,273.11,277.43,1029,,,50,1.54,200,,,,,,3,800,Clear,sky is clear,01n
1615273200,2021-03-09 07:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.25,10000,267.62,274.04,274.11,277.29,1029,,,54,1.34,239,2.24,,,,,0,800,Clear,sky is clear,01n
1615276800,2021-03-09 08:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.31,10000,268.3,273.1,274.01,277.29,1028,,,57,2.1,190,0,,,,,20,801,Clouds,few clouds,02n
1615280400,2021-03-09 09:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.05,10000,268.49,272.64,273.55,277.71,1028,,,59,2.24,19,4.02,,,,,0,800,Clear,sky is clear,01n
1615284000,2021-03-09 10:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.67,10000,269.01,274.21,274.2,277.09,1028,,,59,1.54,220,,,,,,75,803,Clouds,broken clouds,04n
1615287600,2021-03-09 11:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.92,10000,269.81,274.5,274.75,278.26,1028,,,62,1.54,230,,,,,,75,803,Clouds,broken clouds,04n
1615291200,2021-03-09 12:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.33,10000,270.2,274.6,275.86,279.38,1028,,,58,3.1,250,0,,,,,100,804,Clouds,overcast clouds,04d
1615294800,2021-03-09 13:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.99,10000,270.27,276.27,277.4,279.71,1028,,,52,3.6,250,,,,,,100,804,Clouds,overcast clouds,04d
1615298400,2021-03-09 14:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,281.57,10000,270.12,278.49,279.91,283.82,1028,,,43,5.7,250,0,,,,,75,803,Clouds,broken clouds,04d
1615302000,2021-03-09 15:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,285.65,10000,269.84,283.79,283.61,286.44,1028,,,32,6.2,240,0,,,,,20,801,Clouds,few clouds,02d
1615305600,2021-03-09 16:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,287.98,10000,271.27,286.33,284.71,288.68,1028,,,31,4.63,250,,,,,,20,801,Clouds,few clouds,02d
1615309200,2021-03-09 17:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,289.24,10000,271.44,287.66,288.01,290.25,1028,,,29,4.12,230,,,,,,0,800,Clear,sky is clear,01d
1615312800,2021-03-09 18:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,290.82,10000,272.65,289.4,290.34,291.44,1027,,,29,5.14,220,,,,,,0,800,Clear,sky is clear,01d
1615316400,2021-03-09 19:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,292.02,10000,273.14,290.69,291.34,292.57,1026,,,28,5.14,220,,,,,,0,800,Clear,sky is clear,01d
1615320000,2021-03-09 20:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,292.84,10000,273.84,291.6,291.91,293.17,1025,,,28,2.6,280,0,,,,,0,800,Clear,sky is clear,01d
1615323600,2021-03-09 21:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,292.73,10000,275.16,291.55,290.79,294.14,1026,,,31,4.63,330,,,,,,0,800,Clear,sky is clear,01d
1615327200,2021-03-09 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,292.07,10000,274.59,290.83,289.12,292.14,1026,,,31,4.12,330,,,,,,0,800,Clear,sky is clear,01d
1615330800,2021-03-09 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,288.14,10000,273.95,286.69,288.01,288.17,1027,,,38,2.6,340,0,,,,,0,800,Clear,sky is clear,01d
1615334400,2021-03-10 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,286.6,10000,274.6,285.15,283.55,289.14,1028,,,44,1.54,350,,,,,,0,800,Clear,sky is clear,01n
1615338000,2021-03-10 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,285.03,10000,274.67,283.55,283.17,287.01,1028,,,49,2.1,360,0,,,,,0,800,Clear,sky is clear,01n
1615341600,2021-03-10 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,283.5,10000,274.34,281.97,281.9,285.14,1029,,,53,0.45,5,1.34,,,,,0,800,Clear,sky is clear,01n
1615345200,2021-03-10 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,281.9,10000,274.1,281.9,280.74,283.58,1029,,,58,0.89,5,1.79,,,,,0,800,Clear,sky is clear,01n
1615348800,2021-03-10 04:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,280.44,10000,273.65,279.66,279.28,281.42,1030,,,62,1.54,10,,,,,,0,800,Clear,sky is clear,01n
1615352400,2021-03-10 05:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,280.83,10000,273.33,280.11,278.01,283.68,1030,,,59,1.54,60,,,,,,0,800,Clear,sky is clear,01n
1615356000,2021-03-10 06:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,281.25,10000,272.81,279.32,278.24,282.56,1030,,,55,3.1,60,0,,,,,0,800,Clear,sky is clear,01n
1615359600,2021-03-10 07:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,280.78,10000,272.42,279.09,278.4,282.41,1031,,,55,2.6,70,0,,,,,0,800,Clear,sky is clear,01n
1615363200,2021-03-10 08:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,280.1,10000,272.29,277.93,277.65,282.01,1031,,,57,3.1,50,0,,,,,0,800,Clear,sky is clear,01n
1615366800,2021-03-10 09:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.8,10000,272.46,277.57,276.57,281.45,1031,,,59,3.1,60,0,,,,,0,800,Clear,sky is clear,01n
1615370400,2021-03-10 10:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.55,10000,272.04,277.27,276.57,280.89,1032,,,58,3.1,60,0,,,,,0,800,Clear,sky is clear,01n
1615374000,2021-03-10 11:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.06,10000,271.84,276.68,276.91,280.33,1032,,,59,3.1,60,0,,,,,0,800,Clear,sky is clear,01n
1615377600,2021-03-10 12:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.08,10000,272.06,277.07,277.68,279.79,1032,,,60,2.6,70,0,,,,,0,800,Clear,sky is clear,01d
1615381200,2021-03-10 13:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,280.51,10000,272.84,278.12,279.69,281.44,1033,,,58,3.6,80,,,,,,0,800,Clear,sky is clear,01d
1615384800,2021-03-10 14:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,282.27,10000,273.46,280.27,281.33,283.76,1032,,,54,3.6,80,,,,,,0,800,Clear,sky is clear,01d
1615388400,2021-03-10 15:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,284.58,10000,273.97,283.03,283.96,285.81,1033,,,48,3.1,110,0,,,,,0,800,Clear,sky is clear,01d
1615392000,2021-03-10 16:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,286.09,10000,274.14,284.59,285.62,287.65,1033,,,44,2.1,140,0,,,,,0,800,Clear,sky is clear,01d
1615395600,2021-03-10 17:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,287.83,10000,274.73,286.42,286.88,289.78,1032,,,41,2.6,0,0,,,,,0,800,Clear,sky is clear,01d
1615399200,2021-03-10 18:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,289.42,10000,275.81,288.15,287.99,290.86,1031,,,40,5.7,150,0,,,,,0,800,Clear,sky is clear,01d
1615402800,2021-03-10 19:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,290.88,,277.47,289.78,290.07,291.54,1029,,,41,1.79,194,5.36,,,,,3,800,Clear,sky is clear,01d
1615406400,2021-03-10 20:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,291.45,,279.33,290.51,290.39,293.03,1029,,,45,2.24,260,4.47,,,,,0,800,Clear,sky is clear,01d
1615410000,2021-03-10 21:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,290.53,10000,278.81,289.52,289.14,292.09,1028,,,46,7.2,180,,,,,,0,800,Clear,sky is clear,01d
1615413600,2021-03-10 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,289.69,10000,278.65,288.65,288.14,291.36,1028,,,48,5.7,170,0,,,,,0,800,Clear,sky is clear,01d
1615417200,2021-03-10 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,287.46,10000,278.81,286.41,285.97,288.82,1028,,,56,4.63,170,,,,,,36,802,Clouds,scattered clouds,03d
1615420800,2021-03-11 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,285.35,10000,278.97,284.32,283.77,286.85,1029,,,65,3.6,160,,,,,,0,800,Clear,sky is clear,01n
1615424400,2021-03-11 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,284.18,10000,278.93,283.17,283.02,285.98,1028,,,70,1.54,160,,,,,,0,800,Clear,sky is clear,01n
1615428000,2021-03-11 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,283.1,10000,278.88,282.2,281.36,284.32,1028,,,75,2.1,100,0,,,,,0,800,Clear,sky is clear,01n
1615431600,2021-03-11 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,282.22,10000,278.59,281.18,280.95,283.24,1028,,,78,2.1,50,0,,,,,0,800,Clear,sky is clear,01n
1615435200,2021-03-11 04:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,280.99,10000,277.76,279.74,279.69,282.13,1028,,,80,2.1,70,0,,,,,0,800,Clear,sky is clear,01n
1615438800,2021-03-11 05:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,280.63,10000,277.41,279.88,279.69,281.54,1027,,,80,1.54,90,,,,,,0,800,Clear,sky is clear,01n
1615442400,2021-03-11 06:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.68,10000,276.66,278.79,278.57,281.04,1027,,,81,1.54,70,,,,,,0,800,Clear,sky is clear,01n
1615446000,2021-03-11 07:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.19,10000,276.01,278.23,278.52,280.98,1026,,,80,1.54,140,,,,,,0,800,Clear,sky is clear,01n
1615449600,2021-03-11 08:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.09,10000,276.26,279.09,278.55,279.93,1026,,,82,0.45,188,0.89,,,,,0,800,Clear,sky is clear,01n
1615453200,2021-03-11 09:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.99,10000,275.46,278.99,278.64,280.43,1025,,,78,0.45,188,0.89,,,,,0,800,Clear,sky is clear,01n
1615456800,2021-03-11 10:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.15,10000,275.79,279.15,278.14,280.34,1025,,,79,0.45,188,0.45,,,,,0,800,Clear,sky is clear,01n
1615460400,2021-03-11 11:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.25,10000,275.09,278.25,277.14,280.49,1025,,,80,0.45,188,0.89,,,,,0,800,Clear,sky is clear,01n
1615464000,2021-03-11 12:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.95,10000,275.48,277.95,277.14,280.49,1026,,,84,0.45,259,0.89,,,,,0,800,Clear,sky is clear,01d
1615467600,2021-03-11 13:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,280.61,9656,276.47,280.61,280.14,282.15,1026,,,75,0.45,265,0.45,,,,,0,721,Haze,haze,50d
1615471200,2021-03-11 14:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,284.33,10000,278.44,283.25,283.08,285.79,1026,,,67,2.1,150,0,,,,,0,800,Clear,sky is clear,01d
1615474800,2021-03-11 15:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,288.27,10000,277.93,287.14,286.57,289.2,1025,,,50,4.12,210,7.72,,,,,0,800,Clear,sky is clear,01d
1615478400,2021-03-11 16:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,290.87,10000,278.15,289.82,289.35,291.92,1025,,,43,5.7,210,0,,,,,0,800,Clear,sky is clear,01d
1615482000,2021-03-11 17:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,292.96,10000,277.47,291.94,291.57,293.82,1023,,,36,4.12,210,8.23,,,,,0,800,Clear,sky is clear,01d
1615485600,2021-03-11 18:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,294.52,10000,277.17,293.55,293.24,295.49,1022,,,32,6.2,200,0,,,,,0,800,Clear,sky is clear,01d
1615489200,2021-03-11 19:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,295.25,10000,277.8,294.35,294.35,296.14,1021,,,32,6.7,210,0,,,,,0,800,Clear,sky is clear,01d
1615492800,2021-03-11 20:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,295.72,10000,277.29,294.82,294.91,296.47,1021,,,30,6.7,200,0,,,,,0,800,Clear,sky is clear,01d
1615496400,2021-03-11 21:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,295.53,10000,276.64,294.58,294.69,296.14,1020,,,29,6.2,210,0,,,,,0,800,Clear,sky is clear,01d
1615500000,2021-03-11 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,295.1,10000,276.27,294.11,294.11,296.14,1020,,,29,5.7,210,0,,,,,0,800,Clear,sky is clear,01d
1615503600,2021-03-11 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,293.64,10000,276.83,292.61,291.91,294.27,1020,,,33,3.6,190,,,,,,0,800,Clear,sky is clear,01d
1615507200,2021-03-12 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,291.47,10000,278.69,290.48,287.99,292.57,1020,,,43,2.6,200,0,,,,,0,800,Clear,sky is clear,01n
1615510800,2021-03-12 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,290.19,10000,279.11,289.2,286.33,291.04,1020,,,48,2.1,190,0,,,,,75,803,Clouds,broken clouds,04n
1615514400,2021-03-12 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,289.83,10000,279.08,288.83,287.55,291.04,1020,,,49,4.12,200,,,,,,0,800,Clear,sky is clear,01n
1615518000,2021-03-12 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,289.22,10000,278.81,288.19,287.4,291.14,1020,,,50,4.63,220,,,,,,0,800,Clear,sky is clear,01n
